Formatted Date,Temperature (C),Humidity
2012-03-20 12:00:00.000 +0100,15.00,0.29
2012-03-20 13:00:00.000 +0100,17.10,0.27
2012-03-20 14:00:00.000 +0100,17.78,0.26
2012-03-20 15:00:00.000 +0100,17.22,0.26
2012-03-20 16:00:00.000 +0100,17.74,0.27
2012-03-20 17:00:00.000 +0100,16.11,0.28
2012-03-20 18:00:00.000 +0100,12.78,0.34
2012-03-20 19:00:00.000 +0100,11.33,0.39
2012-03-20 20:00:00.000 +0100,8.89,0.46
2012-03-20 21:00:00.000 +0100,8.33,0.47
2012-03-20 22:00:00.000 +0100,6.23,0.58
2012-03-20 23:00:00.000 +0100,5.00,0.67
2012-03-21 00:00:00.000 +0100,4.44,0.59
2012-03-21 01:00:00.000 +0100,4.79,0.62
2012-03-21 02:00:00.000 +0100,2.78,0.67
2012-03-21 03:00:00.000 +0100,2.22,0.75
2012-03-21 04:00:00.000 +0100,2.66,0.74
2012-03-21 05:00:00.000 +0100,2.22,0.72
2012-03-21 06:00:00.000 +0100,2.22,0.72
2012-03-21 07:00:00.000 +0100,6.18,0.66
2012-03-21 08:00:00.000 +0100,12.22,0.37
2012-03-21 09:00:00.000 +0100,13.89,0.31
2012-03-21 10:00:00.000 +0100,16.08,0.28
2012-03-21 11:00:00.000 +0100,17.22,0.21
2012-03-21 12:00:00.000 +0100,17.78,0.19
2012-03-21 13:00:00.000 +0100,18.80,0.2
2012-03-21 14:00:00.000 +0100,18.89,0.21
2012-03-21 15:00:00.000 +0100,20.00,0.21
2012-03-21 16:00:00.000 +0100,18.98,0.24
2012-03-21 17:00:00.000 +0100,17.78,0.26
2012-03-21 18:00:00.000 +0100,13.89,0.31
2012-03-21 19:00:00.000 +0100,11.56,0.37
2012-03-21 20:00:00.000 +0100,10.00,0.42
2012-03-21 21:00:00.000 +0100,9.44,0.44
2012-03-21 22:00:00.000 +0100,8.68,0.48
2012-03-21 23:00:00.000 +0100,7.22,0.55
2012-03-22 00:00:00.000 +0100,7.22,0.53
2012-03-22 01:00:00.000 +0100,6.18,0.59
2012-03-22 02:00:00.000 +0100,5.56,0.6
2012-03-22 03:00:00.000 +0100,4.44,0.64
2012-03-22 04:00:00.000 +0100,3.87,0.71
2012-03-22 05:00:00.000 +0100,2.78,0.7
2012-03-22 06:00:00.000 +0100,2.22,0.69
2012-03-22 07:00:00.000 +0100,7.12,0.57
2012-03-22 08:00:00.000 +0100,11.11,0.46
2012-03-22 09:00:00.000 +0100,15.00,0.39
2012-03-22 10:00:00.000 +0100,17.17,0.37
2012-03-22 11:00:00.000 +0100,18.89,0.33
2012-03-22 12:00:00.000 +0100,20.00,0.28
2012-03-22 13:00:00.000 +0100,20.05,0.28
2012-03-22 14:00:00.000 +0100,21.11,0.29
2012-03-22 15:00:00.000 +0100,21.11,0.24
2012-03-22 16:00:00.000 +0100,21.06,0.24
2012-03-22 17:00:00.000 +0100,18.89,0.3
2012-03-22 18:00:00.000 +0100,16.11,0.31
2012-03-22 19:00:00.000 +0100,12.50,0.39
2012-03-22 20:00:00.000 +0100,11.11,0.43
2012-03-22 21:00:00.000 +0100,9.44,0.5
2012-03-22 22:00:00.000 +0100,8.91,0.58
2012-03-22 23:00:00.000 +0100,6.67,0.65
2012-03-23 00:00:00.000 +0100,7.78,0.58
2012-03-23 01:00:00.000 +0100,6.23,0.72
2012-03-23 02:00:00.000 +0100,4.44,0.79
2012-03-23 03:00:00.000 +0100,4.44,0.82
2012-03-23 04:00:00.000 +0100,3.61,0.81
2012-03-23 05:00:00.000 +0100,2.78,0.82
2012-03-23 06:00:00.000 +0100,2.78,0.82
2012-03-23 07:00:00.000 +0100,7.03,0.72
2012-03-23 08:00:00.000 +0100,12.22,0.52
2012-03-23 09:00:00.000 +0100,15.00,0.47
2012-03-23 10:00:00.000 +0100,18.70,0.33
2012-03-23 11:00:00.000 +0100,20.00,0.24
2012-03-23 12:00:00.000 +0100,21.11,0.2
2012-03-23 13:00:00.000 +0100,22.10,0.2
2012-03-23 14:00:00.000 +0100,22.22,0.19
2012-03-23 15:00:00.000 +0100,22.22,0.19
2012-03-23 16:00:00.000 +0100,22.22,0.2
2012-03-23 17:00:00.000 +0100,21.11,0.21
2012-03-23 18:00:00.000 +0100,17.22,0.26
2012-03-23 19:00:00.000 +0100,13.21,0.37
2012-03-23 20:00:00.000 +0100,12.22,0.4
2012-03-23 21:00:00.000 +0100,10.00,0.52
2012-03-23 22:00:00.000 +0100,9.62,0.53
2012-03-23 23:00:00.000 +0100,7.78,0.6
2012-03-24 00:00:00.000 +0100,6.67,0.68
2012-03-24 01:00:00.000 +0100,6.76,0.65
2012-03-24 02:00:00.000 +0100,6.11,0.65
2012-03-24 03:00:00.000 +0100,4.44,0.76
2012-03-24 04:00:00.000 +0100,4.04,0.75
2012-03-24 05:00:00.000 +0100,3.89,0.76
2012-03-24 06:00:00.000 +0100,3.89,0.82
2012-03-24 07:00:00.000 +0100,8.41,0.65
2012-03-24 08:00:00.000 +0100,12.22,0.5
2012-03-24 09:00:00.000 +0100,15.00,0.42
2012-03-24 10:00:00.000 +0100,18.80,0.34
2012-03-24 11:00:00.000 +0100,20.00,0.32
2012-03-24 12:00:00.000 +0100,20.00,0.32
2012-03-24 13:00:00.000 +0100,22.13,0.27
2012-03-24 14:00:00.000 +0100,22.22,0.25
2012-03-24 15:00:00.000 +0100,22.22,0.23
2012-03-24 16:00:00.000 +0100,21.20,0.26
2012-03-24 17:00:00.000 +0100,20.00,0.28
2012-03-24 18:00:00.000 +0100,17.78,0.3
2012-03-24 19:00:00.000 +0100,14.15,0.41
2012-03-24 20:00:00.000 +0100,11.11,0.5
2012-03-24 21:00:00.000 +0100,9.44,0.56
2012-03-24 22:00:00.000 +0100,9.25,0.61
2012-03-24 23:00:00.000 +0100,7.22,0.63
2012-03-25 00:00:00.000 +0100,7.22,0.68
2012-03-25 01:00:00.000 +0100,7.90,0.64
2012-03-25 03:00:00.000 +0200,5.56,0.73
2012-03-25 04:00:00.000 +0200,4.44,0.73
2012-03-25 05:00:00.000 +0200,4.27,0.76
2012-03-25 06:00:00.000 +0200,5.00,0.76
2012-03-25 07:00:00.000 +0200,3.89,0.76
2012-03-25 08:00:00.000 +0200,7.66,0.7
2012-03-25 09:00:00.000 +0200,13.89,0.47
2012-03-25 10:00:00.000 +0200,16.11,0.41
2012-03-25 11:00:00.000 +0200,17.81,0.37
2012-03-25 12:00:00.000 +0200,20.00,0.31
2012-03-25 13:00:00.000 +0200,21.11,0.29
2012-03-25 14:00:00.000 +0200,22.05,0.25
2012-03-25 15:00:00.000 +0200,22.22,0.23
2012-03-25 16:00:00.000 +0200,22.22,0.19
2012-03-25 17:00:00.000 +0200,21.11,0.18
2012-03-25 18:00:00.000 +0200,20.00,0.18
2012-03-25 19:00:00.000 +0200,17.78,0.28
2012-03-25 20:00:00.000 +0200,15.17,0.33
2012-03-25 21:00:00.000 +0200,12.78,0.38
2012-03-25 22:00:00.000 +0200,13.33,0.38
2012-03-25 23:00:00.000 +0200,12.38,0.4
2012-03-26 00:00:00.000 +0200,11.11,0.39
2012-03-26 01:00:00.000 +0200,9.44,0.4
2012-03-26 02:00:00.000 +0200,10.11,0.34
2012-03-26 03:00:00.000 +0200,8.89,0.35
2012-03-26 04:00:00.000 +0200,7.22,0.37
2012-03-26 05:00:00.000 +0200,6.23,0.42
2012-03-26 06:00:00.000 +0200,7.22,0.51
2012-03-26 07:00:00.000 +0200,6.11,0.49
2012-03-26 08:00:00.000 +0200,7.27,0.39
2012-03-26 09:00:00.000 +0200,8.89,0.34
2012-03-26 10:00:00.000 +0200,11.11,0.27
2012-03-26 11:00:00.000 +0200,12.56,0.23
2012-03-26 12:00:00.000 +0200,12.78,0.16
2012-03-26 13:00:00.000 +0200,13.89,0.12
2012-03-26 14:00:00.000 +0200,14.84,0.15
2012-03-26 15:00:00.000 +0200,15.00,0.14
2012-03-26 16:00:00.000 +0200,15.00,0.17
2012-03-26 17:00:00.000 +0200,15.02,0.18
2012-03-26 18:00:00.000 +0200,15.00,0.21
2012-03-26 19:00:00.000 +0200,12.22,0.24
2012-03-26 20:00:00.000 +0200,9.11,0.3
2012-03-26 21:00:00.000 +0200,8.89,0.31
2012-03-26 22:00:00.000 +0200,8.89,0.31
2012-03-26 23:00:00.000 +0200,6.56,0.36
2012-03-27 00:00:00.000 +0200,4.44,0.41
2012-03-27 01:00:00.000 +0200,5.00,0.37
2012-03-27 02:00:00.000 +0200,3.81,0.41
2012-03-27 03:00:00.000 +0200,2.78,0.44
2012-03-27 04:00:00.000 +0200,1.11,0.51
2012-03-27 05:00:00.000 +0200,0.17,0.58
2012-03-27 06:00:00.000 +0200,-1.11,0.69
2012-03-27 07:00:00.000 +0200,-1.11,0.6
2012-03-27 08:00:00.000 +0200,3.84,0.49
2012-03-27 09:00:00.000 +0200,7.22,0.38
2012-03-27 10:00:00.000 +0200,11.11,0.29
2012-03-27 11:00:00.000 +0200,12.07,0.29
2012-03-27 12:00:00.000 +0200,12.78,0.24
2012-03-27 13:00:00.000 +0200,13.89,0.21
2012-03-27 14:00:00.000 +0200,15.91,0.18
2012-03-27 15:00:00.000 +0200,16.11,0.16
2012-03-27 16:00:00.000 +0200,15.00,0.2
2012-03-27 17:00:00.000 +0200,15.09,0.25
2012-03-27 18:00:00.000 +0200,15.00,0.25
2012-03-27 19:00:00.000 +0200,12.78,0.26
2012-03-27 20:00:00.000 +0200,11.37,0.29
2012-03-27 21:00:00.000 +0200,11.11,0.35
2012-03-27 22:00:00.000 +0200,11.67,0.33
2012-03-27 23:00:00.000 +0200,11.09,0.36
2012-03-28 00:00:00.000 +0200,10.00,0.39
2012-03-28 01:00:00.000 +0200,7.78,0.49
2012-03-28 02:00:00.000 +0200,7.22,0.58
2012-03-28 03:00:00.000 +0200,5.56,0.6
2012-03-28 04:00:00.000 +0200,5.00,0.65
2012-03-28 05:00:00.000 +0200,3.69,0.7
2012-03-28 06:00:00.000 +0200,2.78,0.76
2012-03-28 07:00:00.000 +0200,3.89,0.64
2012-03-28 08:00:00.000 +0200,8.58,0.53
2012-03-28 09:00:00.000 +0200,11.11,0.43
2012-03-28 10:00:00.000 +0200,12.78,0.35
2012-03-28 11:00:00.000 +0200,13.91,0.37
2012-03-28 12:00:00.000 +0200,15.00,0.3
2012-03-28 13:00:00.000 +0200,16.11,0.28
2012-03-28 14:00:00.000 +0200,17.13,0.29
2012-03-28 15:00:00.000 +0200,17.78,0.28
2012-03-28 16:00:00.000 +0200,17.78,0.3
2012-03-28 17:00:00.000 +0200,17.76,0.3
2012-03-28 18:00:00.000 +0200,17.22,0.29
2012-03-28 19:00:00.000 +0200,15.00,0.33
2012-03-28 20:00:00.000 +0200,12.97,0.38
2012-03-28 21:00:00.000 +0200,12.22,0.4
2012-03-28 22:00:00.000 +0200,11.67,0.43
2012-03-28 23:00:00.000 +0200,13.59,0.41
2012-03-29 00:00:00.000 +0200,13.33,0.45
2012-03-29 01:00:00.000 +0200,11.67,0.5
2012-03-29 02:00:00.000 +0200,11.70,0.52
2012-03-29 03:00:00.000 +0200,10.56,0.56
2012-03-29 04:00:00.000 +0200,11.11,0.56
2012-03-29 05:00:00.000 +0200,10.16,0.63
2012-03-29 06:00:00.000 +0200,11.11,0.56
2012-03-29 07:00:00.000 +0200,11.11,0.56
2012-03-29 08:00:00.000 +0200,11.93,0.54
2012-03-29 09:00:00.000 +0200,13.89,0.42
2012-03-29 10:00:00.000 +0200,15.00,0.36
2012-03-29 11:00:00.000 +0200,16.76,0.34
2012-03-29 12:00:00.000 +0200,17.57,0.32
2012-03-29 13:00:00.000 +0200,17.78,0.3
2012-03-29 14:00:00.000 +0200,18.75,0.25
2012-03-29 15:00:00.000 +0200,18.89,0.19
2012-03-29 16:00:00.000 +0200,17.78,0.28
2012-03-29 17:00:00.000 +0200,17.81,0.26
2012-03-29 18:00:00.000 +0200,16.11,0.28
2012-03-29 19:00:00.000 +0200,15.00,0.3
2012-03-29 20:00:00.000 +0200,15.12,0.31
2012-03-29 21:00:00.000 +0200,13.89,0.33
2012-03-29 22:00:00.000 +0200,13.33,0.35
2012-03-29 23:00:00.000 +0200,12.73,0.38
2012-03-03 00:00:00.000 +0100,3.89,0.82
2012-03-03 01:00:00.000 +0100,3.46,0.86
2012-03-03 02:00:00.000 +0100,2.78,0.85
2012-03-03 03:00:00.000 +0100,3.33,0.85
2012-03-03 04:00:00.000 +0100,3.33,0.86
2012-03-03 05:00:00.000 +0100,2.78,0.89
2012-03-03 06:00:00.000 +0100,2.78,0.89
2012-03-03 07:00:00.000 +0100,2.95,0.95
2012-03-03 08:00:00.000 +0100,3.89,0.89
2012-03-03 09:00:00.000 +0100,5.00,0.82
2012-03-03 10:00:00.000 +0100,7.00,0.49
2012-03-03 11:00:00.000 +0100,7.78,0.37
2012-03-03 12:00:00.000 +0100,8.89,0.46
2012-03-03 13:00:00.000 +0100,8.84,0.42
2012-03-03 14:00:00.000 +0100,10.00,0.5
2012-03-03 15:00:00.000 +0100,10.00,0.5
2012-03-03 16:00:00.000 +0100,8.92,0.58
2012-03-03 17:00:00.000 +0100,7.78,0.58
2012-03-03 18:00:00.000 +0100,5.00,0.65
2012-03-03 19:00:00.000 +0100,3.19,0.74
2012-03-03 20:00:00.000 +0100,2.22,0.72
2012-03-03 21:00:00.000 +0100,1.67,0.75
2012-03-03 22:00:00.000 +0100,0.29,0.82
2012-03-03 23:00:00.000 +0100,0.56,0.75
2012-03-30 00:00:00.000 +0200,10.00,0.54
2012-03-30 01:00:00.000 +0200,9.44,0.54
2012-03-30 02:00:00.000 +0200,8.98,0.56
2012-03-30 03:00:00.000 +0200,8.33,0.6
2012-03-30 04:00:00.000 +0200,8.33,0.6
2012-03-30 05:00:00.000 +0200,8.86,0.61
2012-03-30 06:00:00.000 +0200,7.22,0.79
2012-03-30 07:00:00.000 +0200,7.22,0.79
2012-03-30 08:00:00.000 +0200,7.66,0.79
2012-03-30 09:00:00.000 +0200,8.89,0.71
2012-03-30 10:00:00.000 +0200,10.00,0.61
2012-03-30 11:00:00.000 +0200,11.91,0.49
2012-03-30 12:00:00.000 +0200,12.78,0.41
2012-03-30 13:00:00.000 +0200,12.78,0.38
2012-03-30 14:00:00.000 +0200,13.75,0.34
2012-03-30 15:00:00.000 +0200,12.78,0.35
2012-03-30 16:00:00.000 +0200,12.22,0.37
2012-03-30 17:00:00.000 +0200,12.27,0.38
2012-03-30 18:00:00.000 +0200,12.22,0.37
2012-03-30 19:00:00.000 +0200,12.22,0.4
2012-03-30 20:00:00.000 +0200,10.00,0.59
2012-03-30 21:00:00.000 +0200,10.00,0.61
2012-03-30 22:00:00.000 +0200,9.44,0.68
2012-03-30 23:00:00.000 +0200,8.89,0.76
2012-03-31 00:00:00.000 +0200,8.33,0.83
2012-03-31 01:00:00.000 +0200,8.33,0.86
2012-03-31 02:00:00.000 +0200,8.44,0.86
2012-03-31 03:00:00.000 +0200,8.33,0.83
2012-03-31 04:00:00.000 +0200,8.33,0.8
2012-03-31 05:00:00.000 +0200,8.38,0.84
2012-03-31 06:00:00.000 +0200,7.78,0.83
2012-03-31 07:00:00.000 +0200,8.89,0.77
2012-03-31 08:00:00.000 +0200,9.88,0.69
2012-03-31 09:00:00.000 +0200,12.22,0.57
2012-03-31 10:00:00.000 +0200,13.89,0.51
2012-03-31 11:00:00.000 +0200,14.79,0.46
2012-03-31 12:00:00.000 +0200,15.00,0.44
2012-03-31 13:00:00.000 +0200,15.00,0.44
2012-03-31 14:00:00.000 +0200,16.25,0.39
2012-03-31 15:00:00.000 +0200,17.22,0.37
2012-03-31 16:00:00.000 +0200,17.78,0.35
2012-03-31 17:00:00.000 +0200,18.04,0.36
2012-03-31 18:00:00.000 +0200,15.00,0.44
2012-03-31 19:00:00.000 +0200,13.89,0.47
2012-03-31 20:00:00.000 +0200,13.80,0.4
2012-03-31 21:00:00.000 +0200,12.78,0.38
2012-03-31 22:00:00.000 +0200,12.22,0.4
2012-03-31 23:00:00.000 +0200,11.68,0.41
2012-03-04 00:00:00.000 +0100,0.56,0.72
2012-03-04 01:00:00.000 +0100,-0.45,0.77
2012-03-04 02:00:00.000 +0100,-1.11,0.78
2012-03-04 03:00:00.000 +0100,-1.67,0.78
2012-03-04 04:00:00.000 +0100,-2.17,0.83
2012-03-04 05:00:00.000 +0100,-2.78,0.78
2012-03-04 06:00:00.000 +0100,-3.89,0.84
2012-03-04 07:00:00.000 +0100,-2.21,0.82
2012-03-04 08:00:00.000 +0100,2.78,0.67
2012-03-04 09:00:00.000 +0100,3.89,0.62
2012-03-04 10:00:00.000 +0100,6.04,0.59
2012-03-04 11:00:00.000 +0100,7.22,0.51
2012-03-04 12:00:00.000 +0100,7.22,0.38
2012-03-04 13:00:00.000 +0100,7.87,0.39
2012-03-04 14:00:00.000 +0100,7.78,0.4
2012-03-04 15:00:00.000 +0100,7.78,0.4
2012-03-04 16:00:00.000 +0100,7.87,0.39
2012-03-04 17:00:00.000 +0100,6.11,0.41
2012-03-04 18:00:00.000 +0100,5.00,0.41
2012-03-04 19:00:00.000 +0100,3.68,0.44
2012-03-04 20:00:00.000 +0100,2.78,0.46
2012-03-04 21:00:00.000 +0100,2.78,0.48
2012-03-04 22:00:00.000 +0100,2.45,0.45
2012-03-04 23:00:00.000 +0100,1.67,0.54
2012-03-05 00:00:00.000 +0100,-1.11,0.72
2012-03-05 01:00:00.000 +0100,-2.52,0.74
2012-03-05 02:00:00.000 +0100,-2.78,0.75
2012-03-05 03:00:00.000 +0100,-1.11,0.66
2012-03-05 04:00:00.000 +0100,-1.18,0.67
2012-03-05 05:00:00.000 +0100,-2.78,0.71
2012-03-05 06:00:00.000 +0100,-2.78,0.71
2012-03-05 07:00:00.000 +0100,-2.34,0.7
2012-03-05 08:00:00.000 +0100,0.00,0.58
2012-03-05 09:00:00.000 +0100,2.78,0.48
2012-03-05 10:00:00.000 +0100,3.98,0.39
2012-03-05 11:00:00.000 +0100,6.11,0.38
2012-03-05 12:00:00.000 +0100,6.11,0.36
2012-03-05 13:00:00.000 +0100,7.19,0.37
2012-03-05 14:00:00.000 +0100,7.22,0.41
2012-03-05 15:00:00.000 +0100,7.22,0.38
2012-03-05 16:00:00.000 +0100,6.22,0.37
2012-03-05 17:00:00.000 +0100,5.00,0.41
2012-03-05 18:00:00.000 +0100,2.78,0.48
2012-03-05 19:00:00.000 +0100,2.12,0.51
2012-03-05 20:00:00.000 +0100,1.11,0.54
2012-03-05 21:00:00.000 +0100,0.56,0.54
2012-03-05 22:00:00.000 +0100,-1.59,0.61
2012-03-05 23:00:00.000 +0100,-1.67,0.63
2012-03-06 00:00:00.000 +0100,-3.33,0.71
2012-03-06 01:00:00.000 +0100,-3.28,0.72
2012-03-06 02:00:00.000 +0100,-5.56,0.84
2012-03-06 03:00:00.000 +0100,-5.56,0.84
2012-03-06 04:00:00.000 +0100,-5.92,0.85
2012-03-06 05:00:00.000 +0100,-5.00,0.84
2012-03-06 06:00:00.000 +0100,-6.11,0.88
2012-03-06 07:00:00.000 +0100,-5.05,0.85
2012-03-06 08:00:00.000 +0100,-1.11,0.69
2012-03-06 09:00:00.000 +0100,1.11,0.51
2012-03-06 10:00:00.000 +0100,2.81,0.47
2012-03-06 11:00:00.000 +0100,3.89,0.42
2012-03-06 12:00:00.000 +0100,5.00,0.39
2012-03-06 13:00:00.000 +0100,5.07,0.37
2012-03-06 14:00:00.000 +0100,5.00,0.36
2012-03-06 15:00:00.000 +0100,5.00,0.36
2012-03-06 16:00:00.000 +0100,3.06,0.41
2012-03-06 17:00:00.000 +0100,2.22,0.44
2012-03-06 18:00:00.000 +0100,1.11,0.43
2012-03-06 19:00:00.000 +0100,-0.02,0.44
2012-03-06 20:00:00.000 +0100,-1.11,0.46
2012-03-06 21:00:00.000 +0100,-1.67,0.46
2012-03-06 22:00:00.000 +0100,-2.36,0.49
2012-03-06 23:00:00.000 +0100,-2.78,0.5
2012-03-07 00:00:00.000 +0100,-3.89,0.55
2012-03-07 01:00:00.000 +0100,-4.97,0.65
2012-03-07 02:00:00.000 +0100,-4.44,0.62
2012-03-07 03:00:00.000 +0100,-5.56,0.68
2012-03-07 04:00:00.000 +0100,-5.83,0.7
2012-03-07 05:00:00.000 +0100,-6.11,0.68
2012-03-07 06:00:00.000 +0100,-7.22,0.67
2012-03-07 07:00:00.000 +0100,-6.22,0.75
2012-03-07 08:00:00.000 +0100,-2.78,0.63
2012-03-07 09:00:00.000 +0100,-1.11,0.51
2012-03-07 10:00:00.000 +0100,1.06,0.41
2012-03-07 11:00:00.000 +0100,2.22,0.33
2012-03-07 12:00:00.000 +0100,2.78,0.32
2012-03-07 13:00:00.000 +0100,3.86,0.3
2012-03-07 14:00:00.000 +0100,3.89,0.28
2012-03-07 15:00:00.000 +0100,3.89,0.28
2012-03-07 16:00:00.000 +0100,3.89,0.28
2012-03-07 17:00:00.000 +0100,2.78,0.31
2012-03-07 18:00:00.000 +0100,1.11,0.35
2012-03-07 19:00:00.000 +0100,-1.08,0.43
2012-03-07 20:00:00.000 +0100,-2.22,0.46
2012-03-07 21:00:00.000 +0100,-2.22,0.44
2012-03-07 22:00:00.000 +0100,-2.69,0.45
2012-03-07 23:00:00.000 +0100,-3.33,0.55
2012-03-08 00:00:00.000 +0100,-3.89,0.65
2012-03-08 01:00:00.000 +0100,-4.81,0.78
2012-03-08 02:00:00.000 +0100,-5.56,0.77
2012-03-08 03:00:00.000 +0100,-5.56,0.81
2012-03-08 04:00:00.000 +0100,-5.00,0.83
2012-03-08 05:00:00.000 +0100,-5.00,0.84
2012-03-08 06:00:00.000 +0100,-3.89,0.78
2012-03-08 07:00:00.000 +0100,-3.00,0.73
2012-03-08 08:00:00.000 +0100,-2.22,0.75
2012-03-08 09:00:00.000 +0100,0.00,0.63
2012-03-08 10:00:00.000 +0100,2.15,0.52
2012-03-08 11:00:00.000 +0100,3.89,0.44
2012-03-08 12:00:00.000 +0100,5.00,0.39
2012-03-08 13:00:00.000 +0100,6.11,0.36
2012-03-08 14:00:00.000 +0100,7.22,0.34
2012-03-08 15:00:00.000 +0100,6.11,0.33
2012-03-08 16:00:00.000 +0100,7.26,0.31
2012-03-08 17:00:00.000 +0100,6.11,0.3
2012-03-08 18:00:00.000 +0100,3.89,0.42
2012-03-08 19:00:00.000 +0100,2.93,0.46
2012-03-08 20:00:00.000 +0100,2.22,0.5
2012-03-08 21:00:00.000 +0100,0.56,0.56
2012-03-08 22:00:00.000 +0100,0.19,0.59
2012-03-08 23:00:00.000 +0100,-0.56,0.66
2012-03-09 00:00:00.000 +0100,-2.22,0.69
2012-03-09 01:00:00.000 +0100,-0.43,0.65
2012-03-09 02:00:00.000 +0100,-0.56,0.69
2012-03-09 03:00:00.000 +0100,-0.56,0.72
2012-03-09 04:00:00.000 +0100,-1.49,0.71
2012-03-09 05:00:00.000 +0100,-3.89,0.78
2012-03-09 06:00:00.000 +0100,-2.78,0.78
2012-03-09 07:00:00.000 +0100,-2.21,0.8
2012-03-09 08:00:00.000 +0100,0.00,0.75
2012-03-09 09:00:00.000 +0100,2.78,0.61
2012-03-09 10:00:00.000 +0100,4.88,0.48
2012-03-09 11:00:00.000 +0100,6.11,0.45
2012-03-09 12:00:00.000 +0100,7.22,0.45
2012-03-09 13:00:00.000 +0100,7.24,0.41
2012-03-09 14:00:00.000 +0100,7.78,0.43
2012-03-09 15:00:00.000 +0100,7.78,0.43
2012-03-09 16:00:00.000 +0100,7.73,0.44
2012-03-09 17:00:00.000 +0100,6.11,0.49
2012-03-09 18:00:00.000 +0100,3.89,0.57
2012-03-09 19:00:00.000 +0100,2.41,0.65
2012-03-09 20:00:00.000 +0100,-1.11,0.75
2012-03-09 21:00:00.000 +0100,-1.67,0.78
2012-03-09 22:00:00.000 +0100,-1.46,0.82
2012-03-09 23:00:00.000 +0100,-2.22,0.81
2012-05-01 00:00:00.000 +0200,18.33,0.5
2012-05-01 01:00:00.000 +0200,17.78,0.52
2012-05-01 02:00:00.000 +0200,16.36,0.61
2012-05-01 03:00:00.000 +0200,13.89,0.72
2012-05-01 04:00:00.000 +0200,13.33,0.74
2012-05-01 05:00:00.000 +0200,12.83,0.78
2012-05-01 06:00:00.000 +0200,12.22,0.83
2012-05-01 07:00:00.000 +0200,17.78,0.6
2012-05-01 08:00:00.000 +0200,20.85,0.54
2012-05-01 09:00:00.000 +0200,23.89,0.41
2012-05-01 10:00:00.000 +0200,25.00,0.39
2012-05-01 11:00:00.000 +0200,27.13,0.37
2012-05-01 12:00:00.000 +0200,28.89,0.33
2012-05-01 13:00:00.000 +0200,28.89,0.29
2012-05-01 14:00:00.000 +0200,29.88,0.29
2012-05-01 15:00:00.000 +0200,30.00,0.27
2012-05-01 16:00:00.000 +0200,30.00,0.25
2012-05-01 17:00:00.000 +0200,28.98,0.26
2012-05-01 18:00:00.000 +0200,27.78,0.28
2012-05-01 19:00:00.000 +0200,27.22,0.29
2012-05-01 20:00:00.000 +0200,23.16,0.37
2012-05-01 21:00:00.000 +0200,20.00,0.49
2012-05-01 22:00:00.000 +0200,18.89,0.54
2012-05-01 23:00:00.000 +0200,17.84,0.6
2012-05-10 00:00:00.000 +0200,12.22,0.83
2012-05-10 01:00:00.000 +0200,11.67,0.9
2012-05-10 02:00:00.000 +0200,11.14,0.89
2012-05-10 03:00:00.000 +0200,10.56,0.93
2012-05-10 04:00:00.000 +0200,10.00,0.93
2012-05-10 05:00:00.000 +0200,10.00,0.96
2012-05-10 06:00:00.000 +0200,11.11,0.93
2012-05-10 07:00:00.000 +0200,13.89,0.83
2012-05-10 08:00:00.000 +0200,17.76,0.72
2012-05-10 09:00:00.000 +0200,20.00,0.57
2012-05-10 10:00:00.000 +0200,22.22,0.49
2012-05-10 11:00:00.000 +0200,22.74,0.41
2012-05-10 12:00:00.000 +0200,22.78,0.41
2012-05-10 13:00:00.000 +0200,23.89,0.38
2012-05-10 14:00:00.000 +0200,24.81,0.33
2012-05-10 15:00:00.000 +0200,25.00,0.36
2012-05-10 16:00:00.000 +0200,25.00,0.39
2012-05-10 17:00:00.000 +0200,25.00,0.35
2012-05-10 18:00:00.000 +0200,23.89,0.41
2012-05-10 19:00:00.000 +0200,22.78,0.41
2012-05-10 20:00:00.000 +0200,20.36,0.54
2012-05-10 21:00:00.000 +0200,17.78,0.65
2012-05-10 22:00:00.000 +0200,16.67,0.7
2012-05-10 23:00:00.000 +0200,15.56,0.75
2012-05-11 00:00:00.000 +0200,13.89,0.83
2012-05-11 01:00:00.000 +0200,13.89,0.83
2012-05-11 02:00:00.000 +0200,13.30,0.83
2012-05-11 03:00:00.000 +0200,12.22,0.86
2012-05-11 04:00:00.000 +0200,12.22,0.9
2012-05-11 05:00:00.000 +0200,10.87,0.92
2012-05-11 06:00:00.000 +0200,12.22,0.86
2012-05-11 07:00:00.000 +0200,17.22,0.75
2012-05-11 08:00:00.000 +0200,20.87,0.57
2012-05-11 09:00:00.000 +0200,22.78,0.51
2012-05-11 10:00:00.000 +0200,23.89,0.38
2012-05-11 11:00:00.000 +0200,26.04,0.34
2012-05-11 12:00:00.000 +0200,26.11,0.34
2012-05-11 13:00:00.000 +0200,27.22,0.34
2012-05-11 14:00:00.000 +0200,27.74,0.32
2012-05-11 15:00:00.000 +0200,27.78,0.33
2012-05-11 16:00:00.000 +0200,27.78,0.28
2012-05-11 17:00:00.000 +0200,27.83,0.32
2012-05-11 18:00:00.000 +0200,27.78,0.31
2012-05-11 19:00:00.000 +0200,26.11,0.47
2012-05-11 20:00:00.000 +0200,22.67,0.55
2012-05-11 21:00:00.000 +0200,18.89,0.73
2012-05-11 22:00:00.000 +0200,18.89,0.68
2012-05-11 23:00:00.000 +0200,17.52,0.72
